date_valo,code_titre,famille_source,prix_moteur,prix_manar,ecart,status,date_emission,date_echeance,maturite_residuelle,capital_restant_du,taux_coupon,coupon_couru,dirty_price,clean_price,ytm,courbe_utilisee,pilier_avant,pilier_apres,taux_pilier_avant,taux_pilier_apres,taux_interpole,methode_interpolation,zone_CT_LT,nb_flux_futurs,prochain_flux_date,prochain_flux_montant,somme_flux_actualises,cause_probable,commentaire_diagnostic,type_taux_FIX_REV,type_amortissement_AA_ZC_TA,periodicite_AN_SEM_TRI,base_calcul,categorie_ORD_OBL_FPCT_BDT_BSF_CD,piliers_CT_LT_disponibles,moteur_ATP_ZC,detail_flux_json,point_CT,point_LT,passage_CT_LT_transition,joint_J
2026-01-02,9487,bam_piliers,97720.146216,75296.68,22423.4662,ECART,18/12/2020,2036-03-31,3741.0,100000.0,2.95,2238.7671,99958.913316,97720.146216,0.03481,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),3454.0,4945.0,0.0294,0.0321,0.029919718309859154,vba_interpolate_extrapolate(grille_LT),LT,11,2026-03-31,2950.0,97697.0816940544,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit.,REV,AUTRE,AN,R/360,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-03-31"", ""cash"": 2950.0, ""df"": 0.9917841566503494, ""pv"": 2925.7632621185307}, {""date"": ""2027-03-31"", ""cash"": 2950.0, ""df"": 0.9584215040928763, ""pv"": 2827.343437073985}, {""date"": ""2028-03-31"", ""cash"": 2950.0, ""df"": 0.9260943155661219, ""pv"": 2731.9782309200596}, {""date"": ""2029-03-31"", ""cash"": 2950.0, ""df"": 0.8949414052493906, ""pv"": 2640.077145485702}, {""date"": ""2030-03-31"", ""cash"": 2950.0, ""df"": 0.8648364484778757, ""pv"": 2551.2675230097334}, {""date"": ""2031-03-31"", ""cash"": 2950.0, ""df"": 0.8357441931155243, ""pv"": 2465.4453696907967}, {""date"": ""2032-03-31"", ""cash"": 2950.0, ""df"": 0.8075548630810766, ""pv"": 2382.286846089176}, {""date"": ""2033-03-31"", ""cash"": 2950.0, ""df"": 0.7803895044318054, ""pv"": 2302.149038073826}, {""date"": ""2034-03-31"", ""cash"": 2950.0, ""df"": 0.7541379619754404, ""pv"": 2224.7069878275493}, {""date"": ""2035-03-31"", ""cash"": 2950.0, ""df"": 0.7287694958257461, ""pv"": 2149.870012685951}, {""date"": ""2036-03-31"", ""cash"": 102950.0, ""df"": 0.7041883811663826, ""pv"": 72496.19384107909}]",False,True,False,255.0
2026-03-06,9487,bam_piliers,97617.512416,75650.48,21967.0324,ECART,18/12/2020,2036-03-31,3678.0,100000.0,2.95,2747.9452,100365.457616,97617.512416,0.03565,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),3391.0,4882.0,0.030299999999999997,0.0327,0.030761971830985915,vba_interpolate_extrapolate(grille_LT),LT,11,2026-03-31,2950.0,97593.94554227927,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit. | Δtaux_interp=0.00084225; Δcoupon_couru=509.178100; signe_ecart même sens=True; stabilité |Δécart|=456.4338,REV,AUTRE,AN,R/360,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-03-31"", ""cash"": 2950.0, ""df"": 0.9976036123078542, ""pv"": 2942.93065630817}, {""date"": ""2027-03-31"", ""cash"": 2950.0, ""df"": 0.9632632765006076, ""pv"": 2841.6266656767925}, {""date"": ""2028-03-31"", ""cash"": 2950.0, ""df"": 0.930015773702361, ""pv"": 2743.546532421965}, {""date"": ""2029-03-31"", ""cash"": 2950.0, ""df"": 0.898002002319665, ""pv"": 2649.105906843012}, {""date"": ""2030-03-31"", ""cash"": 2950.0, ""df"": 0.867090235426703, ""pv"": 2557.916194508774}, {""date"": ""2031-03-31"", ""cash"": 2950.0, ""df"": 0.8372425389144045, ""pv"": 2469.8654897974934}, {""date"": ""2032-03-31"", ""cash"": 2950.0, ""df"": 0.8083447034685307, ""pv"": 2384.6168752321655}, {""date"": ""2033-03-31"", ""cash"": 2950.0, ""df"": 0.7805191941954625, ""pv"": 2302.531622876614}, {""date"": ""2034-03-31"", ""cash"": 2950.0, ""df"": 0.7536515175932627, ""pv"": 2223.2719769001246}, {""date"": ""2035-03-31"", ""cash"": 2950.0, ""df"": 0.7277087023543308, ""pv"": 2146.740671945276}, {""date"": ""2036-03-31"", ""cash"": 102950.0, ""df"": 0.702591480813685, ""pv"": 72331.79294976887}]",False,True,False,192.0
2026-01-02,9488,bam_piliers,100112.532248,100111.58,0.9522,ECART,25/12/2020,2030-12-25,357.0,100000.0,4.72,103.4521,100215.984348,100112.532248,0.04707,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),255.0,255.0,0.0225,0.0228906825496753,0.023073875985554614,Entre MM dernier pilier CT et formule ((1+r_LT)^(k/365)-1)*360/k ; pas d’interpolation linéaire simple sur une seule grille.,TRANSITION_CT_to_LT,1,2026-12-25,104785.56,100175.96760656733,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit.,REV,AUTRE,AN,R/360,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-12-25"", ""cash"": 104785.56, ""df"": 0.9560092784403436, ""pv"": 100175.96760656733}]",False,False,True,255.0
2026-03-06,9488,bam_piliers,100869.373808,100868.58,0.7938,ECART,25/12/2020,2030-12-25,294.0,100000.0,4.72,918.137,101787.510808,100869.373808,0.04754,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),192.0,192.0,0.023,0.023448264792397255,0.02354346666871394,Entre MM dernier pilier CT et formule ((1+r_LT)^(k/365)-1)*360/k ; pas d’interpolation linéaire simple sur une seule grille.,TRANSITION_CT_to_LT,1,2026-12-25,104785.56,100937.93659528485,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit. | Δtaux_interp=0.00046959; Δcoupon_couru=814.684900; signe_ecart même sens=True; stabilité |Δécart|=0.1584,REV,AUTRE,AN,R/360,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-12-25"", ""cash"": 104785.56, ""df"": 0.9632809768376945, ""pv"": 100937.93659528485}]",False,False,True,192.0
2026-01-02,9502,bam_piliers,101355.410699,20273.69,81081.7207,ECART,14/06/2021,2026-06-14,163.0,100000.0,2.84,1571.726,102927.136699,101355.410699,0.03235,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),136.0,255.0,0.0223,0.0225,0.022345378151260503,vba_interpolate(grille_CT),CT,1,2026-06-14,102840.0,101388.17076500264,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-06-14"", ""cash"": 102840.0, ""df"": 0.9858826406554126, ""pv"": 101388.17076500264}]",True,False,False,255.0
2026-03-06,9502,bam_piliers,101916.52306,20385.21,81531.3131,ECART,14/06/2021,2026-06-14,100.0,100000.0,2.84,2061.9178,103978.44086,101916.52306,0.03262,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),73.0,164.0,0.0225,0.0229,0.02261868131868132,vba_interpolate(grille_CT),CT,1,2026-06-14,102840.0,101939.5574965448,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00027330; Δcoupon_couru=490.191800; signe_ecart même sens=True; stabilité |Δécart|=449.5924",FIX,ZC,AN,R/R,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-06-14"", ""cash"": 102840.0, ""df"": 0.991244238589506, ""pv"": 101939.5574965448}]",True,False,False,192.0
2026-01-02,9518,bam_piliers,94800.2444,72224.06,22576.1844,ECART,13/10/2021,2036-10-13,3937.0,100000.0,3.15,699.0411,95499.2855,94800.2444,0.03827,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),3454.0,4945.0,0.0294,0.0321,0.030274647887323942,vba_interpolate_extrapolate(grille_LT),LT,11,2026-10-13,3150.0,94775.99987267239,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-10-13"", ""cash"": 3150.0, ""df"": 0.9712012700738271, ""pv"": 3059.2840007325553}, {""date"": ""2027-10-13"", ""cash"": 3150.0, ""df"": 0.9354033826209243, ""pv"": 2946.5206552559116}, {""date"": ""2028-10-13"", ""cash"": 3150.0, ""df"": 0.9008322895905085, ""pv"": 2837.621712210102}, {""date"": ""2029-10-13"", ""cash"": 3150.0, ""df"": 0.8676281599107251, ""pv"": 2733.028703718784}, {""date"": ""2030-10-13"", ""cash"": 3150.0, ""df"": 0.8356479142330271, ""pv"": 2632.2909298340355}, {""date"": ""2031-10-13"", ""cash"": 3150.0, ""df"": 0.8048464409383177, ""pv"": 2535.266288955701}, {""date"": ""2032-10-13"", ""cash"": 3150.0, ""df"": 0.7751005348385174, ""pv"": 2441.56668474133}, {""date"": ""2033-10-13"", ""cash"": 3150.0, ""df"": 0.746530801081142, ""pv"": 2351.5720234055975}, {""date"": ""2034-10-13"", ""cash"": 3150.0, ""df"": 0.7190141303140243, ""pv"": 2264.8945104891764}, {""date"": ""2035-10-13"", ""cash"": 3150.0, ""df"": 0.6925117072765506, ""pv"": 2181.4118779211344}, {""date"": ""2036-10-13"", ""cash"": 103150.0, ""df"": 0.666917522883258, ""pv"": 68792.54248540806}]",False,True,False,255.0
2026-03-06,9518,bam_piliers,94748.706103,72248.64,22500.0661,ECART,13/10/2021,2036-10-13,3874.0,100000.0,3.15,1242.7397,95991.445803,94748.706103,0.03908,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),3391.0,4882.0,0.030299999999999997,0.0327,0.03107746478873239,vba_interpolate_extrapolate(grille_LT),LT,11,2026-10-13,3150.0,94723.99281938672,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00080282; Δcoupon_couru=543.698600; signe_ecart même sens=True; stabilité |Δécart|=76.1183",FIX,ZC,AN,R/R,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-10-13"", ""cash"": 3150.0, ""df"": 0.9770558317869091, ""pv"": 3077.7258701287637}, {""date"": ""2027-10-13"", ""cash"": 3150.0, ""df"": 0.9403085727633186, ""pv"": 2961.9720042044537}, {""date"": ""2028-10-13"", ""cash"": 3150.0, ""df"": 0.9048483446587297, ""pv"": 2850.2722856749983}, {""date"": ""2029-10-13"", ""cash"": 3150.0, ""df"": 0.87081682320777, ""pv"": 2743.0729931044752}, {""date"": ""2030-10-13"", ""cash"": 3150.0, ""df"": 0.8380652338682008, ""pv"": 2639.9054866848323}, {""date"": ""2031-10-13"", ""cash"": 3150.0, ""df"": 0.8065454381454755, ""pv"": 2540.618130158248}, {""date"": ""2032-10-13"", ""cash"": 3150.0, ""df"": 0.7761295873899033, ""pv"": 2444.8082002781957}, {""date"": ""2033-10-13"", ""cash"": 3150.0, ""df"": 0.7469392033240014, ""pv"": 2352.8584904706045}, {""date"": ""2034-10-13"", ""cash"": 3150.0, ""df"": 0.7188466752550347, ""pv"": 2264.367027053359}, {""date"": ""2035-10-13"", ""cash"": 3150.0, ""df"": 0.6918107126063774, ""pv"": 2179.203744710089}, {""date"": ""2036-10-13"", ""cash"": 103150.0, ""df"": 0.6657216537752663, ""pv"": 68669.18858691871}]",False,True,False,192.0
2026-01-02,9524,bam_piliers,99765.122443,99764.18,0.9424,ECART,23/12/2021,2026-12-23,355.0,100000.0,4.69,128.4932,99893.615643,99765.122443,0.05006,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),255.0,255.0,0.0225,0.0228906825496753,0.023062558927403363,Entre MM dernier pilier CT et formule ((1+r_LT)^(k/365)-1)*360/k ; pas d’interpolation linéaire simple sur une seule grille.,TRANSITION_CT_to_LT,1,2026-12-23,104690.0,99832.57963339148,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit.,REV,AUTRE,AN,R/R,ORD,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-12-23"", ""cash"": 104690.0, ""df"": 0.9536018686922484, ""pv"": 99832.57963339148}]",False,False,True,255.0
2026-03-06,9524,bam_piliers,100568.168901,100567.39,0.7789,ECART,23/12/2021,2026-12-23,292.0,100000.0,4.69,938.0,101506.168901,100568.168901,0.05053,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),192.0,192.0,0.023,0.023448264792397255,0.02353274883151986,Entre MM dernier pilier CT et formule ((1+r_LT)^(k/365)-1)*360/k ; pas d’interpolation linéaire simple sur une seule grille.,TRANSITION_CT_to_LT,1,2026-12-23,104690.0,100641.80855723862,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit. | Δtaux_interp=0.00047019; Δcoupon_couru=809.506800; signe_ecart même sens=True; stabilité |Δécart|=0.1635,REV,AUTRE,AN,R/R,ORD,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-12-23"", ""cash"": 104690.0, ""df"": 0.9613316320301711, ""pv"": 100641.80855723862}]",False,False,True,192.0
2026-01-02,9538,bam_piliers,100167.981696,12523.25,87644.7317,ECART,03/06/2022,2026-06-03,152.0,100000.0,2.69,221.7033,100389.684996,100167.981696,0.02783,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),136.0,255.0,0.0223,0.0225,0.022326890756302523,vba_interpolate(grille_CT),CT,1,2026-06-03,101345.0,100193.10710181331,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit.,REV,ZC,SEM,R/360,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-06-03"", ""cash"": 101345.0, ""df"": 0.9886339444650778, ""pv"": 100193.10710181331}]",True,False,False,255.0
2026-03-06,9538,bam_piliers,100646.560398,12582.99,88063.5704,ECART,03/06/2022,2026-06-03,89.0,100000.0,2.69,687.2802,101333.840598,100646.560398,0.02807,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),73.0,164.0,0.0225,0.0229,0.02257032967032967,vba_interpolate(grille_CT),CT,1,2026-06-03,101345.0,100663.20829046145,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit. | Δtaux_interp=0.00024344; Δcoupon_couru=465.576900; signe_ecart même sens=True; stabilité |Δécart|=418.8387,REV,ZC,SEM,R/360,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-06-03"", ""cash"": 101345.0, ""df"": 0.9932725668800775, ""pv"": 100663.20829046145}]",True,False,False,192.0
2026-01-02,9572,bam_piliers,104350.175858,104551.74,-201.5641,ECART,17/02/2023,2033-02-17,46.0,100000.0,4.91,4291.2055,108641.381358,104350.175858,0.0471,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),1.0,73.0,0.022099999999999998,0.022099999999999998,0.022099999999999998,vba_interpolate(grille_CT),CT,1,2026-02-17,104978.19,104371.04331836852,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit.,REV,AUTRE,AN,R/R,ORD,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-02-17"", ""cash"": 104978.19, ""df"": 0.9942164493250314, ""pv"": 104371.04331836852}]",True,False,False,255.0
2026-03-06,9572,bam_piliers,100246.329347,100245.4,0.9293,ECART,17/02/2023,2033-02-17,348.0,100000.0,4.91,228.6849,100475.014247,100246.329347,0.04883,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),192.0,192.0,0.023,0.023448264792397255,0.023833798225408456,Entre MM dernier pilier CT et formule ((1+r_LT)^(k/365)-1)*360/k ; pas d’interpolation linéaire simple sur une seule grille.,TRANSITION_CT_to_LT,1,2027-02-17,104978.19,100313.25588008476,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit. | prochain_coupon 2026-02-17→2027-02-17; Δtaux_interp=0.00173380; Δcoupon_couru=-4062.520600; signe_ecart même sens=False; stabilité |Δécart|=200.6348,REV,AUTRE,AN,R/R,ORD,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2027-02-17"", ""cash"": 104978.19, ""df"": 0.9555628257649018, ""pv"": 100313.25588008476}]",False,False,True,192.0
2026-01-02,9576,bam_piliers,103961.539033,104162.36,-200.821,ECART,17/03/2023,2033-03-17,74.0,100000.0,4.9,3906.5753,107868.114333,103961.539033,0.0471,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),73.0,136.0,0.022099999999999998,0.0223,0.0221031746031746,vba_interpolate(grille_CT),CT,1,2026-03-17,104968.06,103993.16037900506,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit.,REV,AUTRE,AN,R/360,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-03-17"", ""cash"": 104968.06, ""df"": 0.9907124165103657, ""pv"": 103993.16037900506}]",True,False,False,255.0
2026-03-06,9576,bam_piliers,104815.931322,105018.41,-202.4787,ECART,17/03/2023,2033-03-17,11.0,100000.0,4.9,4752.3288,109568.260122,104815.931322,0.0475,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1.0,73.0,0.0225,0.0225,0.0225,vba_interpolate(grille_CT),CT,1,2026-03-17,104968.06,104821.35971396504,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit. | Δtaux_interp=0.00039683; Δcoupon_couru=845.753500; signe_ecart même sens=True; stabilité |Δécart|=1.6577,REV,AUTRE,AN,R/360,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-03-17"", ""cash"": 104968.06, ""df"": 0.9986024292910152, ""pv"": 104821.35971396504}]",True,False,False,192.0
2026-01-02,9580,bam_piliers,101822.466612,16699.36,85123.1066,ECART,14/06/2023,2026-06-14,163.0,100000.0,3.36,1859.5068,103681.973412,101822.466612,0.03335,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),136.0,255.0,0.0223,0.0225,0.022345378151260503,vba_interpolate(grille_CT),CT,1,2026-06-14,103360.0,101856.7802003941,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit.,REV,AUTRE,TRI,R/360,ORD,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-06-14"", ""cash"": 103360.0, ""df"": 0.9854564647870947, ""pv"": 101856.7802003941}]",True,False,False,255.0
2026-03-06,9580,bam_piliers,102403.663564,16795.87,85607.7936,ECART,14/06/2023,2026-06-14,100.0,100000.0,3.36,2439.4521,104843.115664,102403.663564,0.03362,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),73.0,164.0,0.0225,0.0229,0.02261868131868132,vba_interpolate(grille_CT),CT,1,2026-06-14,103360.0,102427.83810672705,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit. | Δtaux_interp=0.00027330; Δcoupon_couru=579.945300; signe_ecart même sens=True; stabilité |Δécart|=484.6870,REV,AUTRE,TRI,R/360,ORD,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-06-14"", ""cash"": 103360.0, ""df"": 0.9909814058313376, ""pv"": 102427.83810672705}]",True,False,False,192.0
2026-01-02,9626,bam_piliers,105975.474667,104924.94,1050.5347,ECART,28/06/2024,2031-06-28,2003.0,100000.0,3.9599999999999995,2039.6712,108015.145867,105975.474667,0.03164,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),1928.0,3454.0,0.0265,0.0294,0.026642529488859763,vba_interpolate_extrapolate(grille_LT),LT,6,2026-06-28,3960.0,105967.0864486459,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-06-28"", ""cash"": 3960.0, ""df"": 0.9850080114263052, ""pv"": 3900.6317252481686}, {""date"": ""2027-06-28"", ""cash"": 3960.0, ""df"": 0.9547981964893812, ""pv"": 3781.0008580979497}, {""date"": ""2028-06-28"", ""cash"": 3960.0, ""df"": 0.9254359231303495, ""pv"": 3664.726255596184}, {""date"": ""2029-06-28"", ""cash"": 3960.0, ""df"": 0.8970531611127424, ""pv"": 3552.33051800646}, {""date"": ""2030-06-28"", ""cash"": 3960.0, ""df"": 0.8695408874343206, ""pv"": 3443.3819142399093}, {""date"": ""2031-06-28"", ""cash"": 103960.0, ""df"": 0.842872404554225, ""pv"": 87625.01517745723}]",False,True,False,255.0
2026-03-06,9626,bam_piliers,105730.930522,105031.63,699.3005,ECART,28/06/2024,2031-06-28,1940.0,100000.0,3.9599999999999995,2723.1781,108454.108622,105730.930522,0.0333,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1865.0,3391.0,0.0282,0.030299999999999997,0.028303211009174312,vba_interpolate_extrapolate(grille_LT),LT,6,2026-06-28,3960.0,105722.13413196061,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00166068; Δcoupon_couru=683.506900; signe_ecart même sens=True; stabilité |Δécart|=351.2342",FIX,ZC,AN,R/R,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-06-28"", ""cash"": 3960.0, ""df"": 0.9898210303178128, ""pv"": 3919.6912800585387}, {""date"": ""2027-06-28"", ""cash"": 3960.0, ""df"": 0.9579222203791857, ""pv"": 3793.3719927015754}, {""date"": ""2028-06-28"", ""cash"": 3960.0, ""df"": 0.9269682123580176, ""pv"": 3670.79412093775}, {""date"": ""2029-06-28"", ""cash"": 3960.0, ""df"": 0.8970949505061624, ""pv"": 3552.496004004403}, {""date"": ""2030-06-28"", ""cash"": 3960.0, ""df"": 0.8681844096643397, ""pv"": 3438.0102622707855}, {""date"": ""2031-06-28"", ""cash"": 103960.0, ""df"": 0.8402055643707923, ""pv"": 87347.77047198756}]",False,True,False,192.0
2026-01-02,9686,bam_piliers,100928.203203,101349.82,-421.6168,ECART,04/06/2025,2029-06-04,1249.0,100000.0,2.85,1655.3425,102583.545703,100928.203203,0.03074,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),437.0,1564.0,0.023799999999999998,0.0258,0.025240993788819874,vba_interpolate_extrapolate(grille_LT),LT,4,2026-06-04,2850.0,100920.29136449844,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,ORD,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-06-04"", ""cash"": 2850.0, ""df"": 0.9873887458605858, ""pv"": 2814.0579257026693}, {""date"": ""2027-06-04"", ""cash"": 2850.0, ""df"": 0.9579416204480138, ""pv"": 2730.133618276839}, {""date"": ""2028-06-04"", ""cash"": 2850.0, ""df"": 0.9292956146593849, ""pv"": 2648.492501779247}, {""date"": ""2029-06-04"", ""cash"": 102850.0, ""df"": 0.9015810142804053, ""pv"": 92727.60731873968}]",False,True,False,255.0
2026-03-06,9686,bam_piliers,101066.634451,101690.42,-623.7855,ECART,04/06/2025,2029-06-04,1186.0,100000.0,2.85,2147.2603,103213.894751,101066.634451,0.03203,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),374.0,1501.0,0.024300000000000002,0.0274,0.02653354037267081,vba_interpolate_extrapolate(grille_LT),LT,4,2026-06-04,2850.0,101058.3858955626,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00129255; Δcoupon_couru=491.917800; signe_ecart même sens=True; stabilité |Δécart|=202.1687",FIX,ZC,AN,R/R,ORD,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-06-04"", ""cash"": 2850.0, ""df"": 0.9922561766940141, ""pv"": 2827.9301035779404}, {""date"": ""2027-06-04"", ""cash"": 2850.0, ""df"": 0.9614605938722848, ""pv"": 2740.1626925360115}, {""date"": ""2028-06-04"", ""cash"": 2850.0, ""df"": 0.9315403128117201, ""pv"": 2654.8898915134023}, {""date"": ""2029-06-04"", ""cash"": 102850.0, ""df"": 0.9026291026537214, ""pv"": 92835.40320793525}]",False,True,False,192.0
2026-01-02,9689,bam_piliers,100123.900036,100126.39,-2.49,ECART,19/06/2025,2028-06-19,76.0,100000.0,2.83,440.2222,100564.122236,100123.900036,0.02761,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),73.0,136.0,0.022099999999999998,0.0223,0.022109523809523808,vba_interpolate(grille_CT),CT,1,2026-03-19,100707.5,100138.00422584436,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit.,REV,AUTRE,TRI,R/360,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-03-19"", ""cash"": 100707.5, ""df"": 0.9943450510224597, ""pv"": 100138.00422584436}]",True,False,False,255.0
2026-03-06,9689,bam_piliers,100605.776382,100608.27,-2.4936,ECART,19/06/2025,2028-06-19,13.0,100000.0,2.83,2421.2222,103026.998582,100605.776382,0.028,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1.0,73.0,0.0225,0.0225,0.0225,vba_interpolate(grille_CT),CT,1,2026-03-19,100707.5,100608.49744134439,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit. | Δtaux_interp=0.00039048; Δcoupon_couru=1981.000000; signe_ecart même sens=True; stabilité |Δécart|=0.0036,REV,AUTRE,TRI,R/360,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-03-19"", ""cash"": 100707.5, ""df"": 0.9990169296362673, ""pv"": 100608.49744134439}]",True,False,False,192.0
2026-01-02,9690,bam_piliers,100120.058883,100122.54,-2.4811,ECART,19/06/2025,2027-06-21,76.0,100000.0,2.73,424.6667,100544.725583,100120.058883,0.02661,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),73.0,136.0,0.022099999999999998,0.0223,0.022109523809523808,vba_interpolate(grille_CT),CT,1,2026-03-19,100682.5,100133.44293054032,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit.,REV,AUTRE,TRI,R/360,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-03-19"", ""cash"": 100682.5, ""df"": 0.9945466484298693, ""pv"": 100133.44293054032}]",True,False,False,255.0
