code,valo_260326,prix_arrondi_260326,ecart_260326,profil_260326,source_prix_260326,source_ecart_260326,valo_260306,prix_arrondi_260306,ecart_260306,profil_260306,source_prix_260306,source_ecart_260306,delta_ecart_premier_vs_second,note
9639,101240.330000,101240.330000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",101049.090000,101049.090000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9642,100126.110000,100126.110000,0.000000,REV/AA/TRI/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/TRI/FIN/R/360/OBL",100688.590000,100688.590000,0.000000,REV/AA/TRI/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/TRI/FIN/R/360/OBL",0.000000,OK les deux dates
9643,100691.020000,100691.020000,0.000000,REV/AA/AN/FIN/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/ORD",100596.650000,100596.650000,0.000000,REV/AA/AN/FIN/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/ORD",0.000000,OK les deux dates
9644,101781.930000,101781.930000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",103469.150000,103469.150000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9647,106400.630000,106400.630000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",107393.200000,107393.200000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9651,101096.330000,101096.330000,0.000000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/OBL",101695.090000,101695.070000,-0.020000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/OBL",-0.020000,OK les deux dates
9652,100588.460000,100588.460000,0.000000,REV/AA/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/R/OBL",100488.560000,100488.560000,0.000000,REV/AA/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/R/OBL",0.000000,OK les deux dates
9653,100624.460000,100624.460000,0.000000,REV/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/OBL",100516.460000,100516.460000,0.000000,REV/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9654,101065.620000,101065.620000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",102198.280000,102198.280000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9660,100906.280000,100906.280000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",100724.900000,100724.900000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",0.000000,OK les deux dates
9677,99474.170000,99474.170000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",100631.200000,100631.200000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9684,100854.630000,100854.630000,0.000000,REV/AA/SEM/FIN/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/SEM/FIN/R/360/ORD",100706.270000,100706.270000,0.000000,REV/AA/SEM/FIN/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/SEM/FIN/R/360/ORD",0.000000,OK les deux dates
9685,88261.260000,88261.260000,0.000000,REV/AA/SEM/SEM/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/SEM/SEM/R/360/ORD",88129.010000,88129.010000,0.000000,REV/AA/SEM/SEM/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/SEM/SEM/R/360/ORD",0.000000,OK les deux dates
9686,101609.800000,101609.800000,0.000000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",101690.420000,101690.090000,-0.330000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/ORD,-0.330000,OK ref_date | ecart autre date
9689,100051.140000,100051.140000,0.000000,REV/AA/TRI/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/TRI/FIN/R/360/OBL",100608.270000,100605.780000,-2.490000,REV/AA/TRI/FIN/R/360/OBL,table Valorisation,a corriger (table Valorisation) | REV/AA/TRI/FIN/R/360/OBL,-2.490000,OK ref_date | ecart autre date
9690,100049.230000,100049.230000,0.000000,REV/AA/TRI/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/TRI/FIN/R/360/OBL",100586.930000,100584.430000,-2.500000,REV/AA/TRI/FIN/R/360/OBL,table Valorisation,a corriger (table Valorisation) | REV/AA/TRI/FIN/R/360/OBL,-2.500000,OK ref_date | ecart autre date
9691,98294.430000,98294.430000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",99969.290000,99969.290000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9692,101539.930000,101539.930000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",101517.270000,101517.270000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9697,103848.320000,103848.320000,0.000000,REV/AA/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/R/OBL",103568.910000,103568.910000,0.000000,REV/AA/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/R/OBL",0.000000,OK les deux dates
9700,101270.590000,101270.590000,0.000000,REV/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/OBL",101903.550000,101903.550000,0.000000,REV/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9702,102079.080000,102079.080000,0.000000,REV/AA/AN/AN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/OBL",101927.040000,101927.040000,0.000000,REV/AA/AN/AN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/OBL",0.000000,OK les deux dates
9703,98971.470000,98971.470000,0.000000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/OBL",100666.440000,100666.410000,-0.030000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/OBL,-0.030000,OK ref_date | ecart autre date
9704,99971.190000,99971.190000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",101174.160000,101174.160000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9705,102129.380000,102129.380000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",101977.270000,101977.270000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",0.000000,OK les deux dates
9707,100569.290000,100569.290000,0.000000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/OBL",101293.390000,101293.360000,-0.030000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/OBL,-0.030000,OK ref_date | ecart autre date
9708,102018.960000,102018.960000,0.000000,REV/AA/AN/AN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/OBL",101875.370000,101875.370000,0.000000,REV/AA/AN/AN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/OBL",0.000000,OK les deux dates
9714,100556.880000,100556.880000,0.000000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/OBL",101034.950000,101034.840000,-0.110000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/OBL,-0.110000,OK ref_date | ecart autre date
9735,97915.660000,97915.660000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",99647.680000,99647.680000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9743,98792.820000,98792.820000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",100024.310000,100024.310000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9744,100643.650000,100643.650000,0.000000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/OBL",100893.880000,100893.410000,-0.470000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/OBL,-0.470000,OK ref_date | ecart autre date
9747,100773.400000,100773.400000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",100661.020000,100661.020000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",0.000000,OK les deux dates
9748,100.410000,100.410000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",100.510000,100.510000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9750,100589.870000,100589.870000,0.000000,REV/AA/AN/FIN/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/ORD",100495.440000,100495.440000,0.000000,REV/AA/AN/FIN/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/ORD",0.000000,OK les deux dates
9752,97737.440000,97737.440000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",97927.780000,97927.780000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9753,97503.680000,97503.680000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",98529.670000,98529.670000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9754,101024.410000,101024.410000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",100863.810000,100864.570000,0.760000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,a corriger (table Valorisation) | REV/AA/AN/FIN/R/360/OBL,0.760000,OK ref_date | ecart autre date
9755,100064.850000,100064.850000,0.000000,REV/AA/TRI/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/TRI/FIN/R/360/OBL",100602.000000,100599.510000,-2.490000,REV/AA/TRI/FIN/R/360/OBL,table Valorisation,a corriger (table Valorisation) | REV/AA/TRI/FIN/R/360/OBL,-2.490000,OK ref_date | ecart autre date
9756,100067.310000,100067.310000,0.000000,REV/AA/TRI/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/TRI/FIN/R/360/OBL",100623.910000,100621.410000,-2.500000,REV/AA/TRI/FIN/R/360/OBL,table Valorisation,a corriger (table Valorisation) | REV/AA/TRI/FIN/R/360/OBL,-2.500000,OK ref_date | ecart autre date
9757,100069.780000,100069.780000,0.000000,REV/AA/TRI/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/TRI/FIN/R/360/OBL",100645.820000,100643.320000,-2.500000,REV/AA/TRI/FIN/R/360/OBL,table Valorisation,a corriger (table Valorisation) | REV/AA/TRI/FIN/R/360/OBL,-2.500000,OK ref_date | ecart autre date
9758,100635.740000,100635.740000,0.000000,REV/AA/AN/AN/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/ORD",100545.010000,100545.010000,0.000000,REV/AA/AN/AN/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/ORD",0.000000,OK les deux dates
9764,100893.520000,100893.520000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",100712.320000,100712.320000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",0.000000,OK les deux dates
9765,97645.120000,97645.120000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",99458.710000,99458.710000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
CAD,6.760000,,,profil inconnu,absent referentiel_titre,prix manquant,,,,,,,,
EURO,10.810000,,,profil inconnu,absent referentiel_titre,prix manquant,,,,,,,,
GBP,12.480000,,,profil inconnu,absent referentiel_titre,prix manquant,,,,,,,,
JPY,0.060000,,,profil inconnu,absent referentiel_titre,prix manquant,,,,,,,,
SEK,1.000000,,,profil inconnu,absent referentiel_titre,prix manquant,,,,,,,,
TND,3.190000,,,profil inconnu,absent referentiel_titre,prix manquant,,,,,,,,
USD,9.320000,,,profil inconnu,absent referentiel_titre,prix manquant,,,,,,,,
XS0864259717,946.040000,854.090000,-91.950000,FIX/CC/SEM/FIN/R/R/BDT,table Valorisation,a corriger (table Valorisation) | FIX/CC/SEM/FIN/R/R/BDT,,,,,,,,
XS1061043367,1043.840000,992.660000,-51.180000,FIX/CC/SEM/FIN/R/360/ORD,table Valorisation,a corriger (table Valorisation) | FIX/CC/SEM/FIN/R/360/ORD,,,,,,,,
XS2080771806,868.920000,922.260000,53.340000,FIX/CC/AN/FIN/R/R/BDT,table Valorisation,a corriger (table Valorisation) | FIX/CC/AN/FIN/R/R/BDT,,,,,,,,
XS2239829216,933.510000,983.490000,49.980000,FIX/CC/AN/FIN/R/R/BDT,table Valorisation,a corriger (table Valorisation) | FIX/CC/AN/FIN/R/R/BDT,,,,,,,,
XS2239830222,1013.480000,1013.540000,0.060000,FIX/CC/AN/FIN/R/R/BDT,table Valorisation,a corriger (table Valorisation) | FIX/CC/AN/FIN/R/R/BDT,,,,,,,,
XS2270576619,967.460000,959.850000,-7.610000,FIX/CC/SEM/FIN/R/R/BDT,table Valorisation,a corriger (table Valorisation) | FIX/CC/SEM/FIN/R/R/BDT,,,,,,,,
XS2270576965,872.710000,828.700000,-44.010000,FIX/CC/SEM/FIN/R/R/BDT,table Valorisation,a corriger (table Valorisation) | FIX/CC/SEM/FIN/R/R/BDT,,,,,,,,
XS2270577344,711.220000,599.210000,-112.010000,FIX/CC/SEM/FIN/R/R/BDT,table Valorisation,a corriger (table Valorisation) | FIX/CC/SEM/FIN/R/R/BDT,,,,,,,,
XS2355149316,926.180000,902.140000,-24.040000,FIX/CC/SEM/FIN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | FIX/CC/SEM/FIN/R/R/ORD,,,,,,,,
XS2595028452,1021.230000,1014.370000,-6.860000,FIX/CC/SEM/FIN/R/R/BDT,table Valorisation,a corriger (table Valorisation) | FIX/CC/SEM/FIN/R/R/BDT,,,,,,,,
XS2595028700,1064.010000,1009.580000,-54.430000,FIX/CC/SEM/FIN/R/R/BDT,table Valorisation,a corriger (table Valorisation) | FIX/CC/SEM/FIN/R/R/BDT,,,,,,,,
XS2810168737,1072.340000,1045.340000,-27.000000,FIX/CC/SEM/FIN/R/360/ORD,table Valorisation,a corriger (table Valorisation) | FIX/CC/SEM/FIN/R/360/ORD,,,,,,,,
XS2810168810,1095.710000,966.310000,-129.400000,FIX/CC/SEM/FIN/R/360/ORD,table Valorisation,a corriger (table Valorisation) | FIX/CC/SEM/FIN/R/360/ORD,,,,,,,,
XS3040572979,1044.740000,1029.300000,-15.440000,FIX/CC/SEM/FIN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | FIX/CC/SEM/FIN/R/R/ORD,,,,,,,,
XS3040573191,1040.170000,1008.800000,-31.370000,FIX/CC/SEM/FIN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | FIX/CC/SEM/FIN/R/R/ORD,,,,,,,,
XS3041270664,1035.620000,1068.230000,32.610000,FIX/CC/AN/FIN/R/R/BDT,table Valorisation,a corriger (table Valorisation) | FIX/CC/AN/FIN/R/R/BDT,,,,,,,,
